user_id,duolingo_start_date,daily_goal,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform
35d3395c72c911e98b2bdca9049399ef,4/19/18 21:03,,5.0,False,False,27.0,10,40.0,30.0,2,199
35d3c58272c911e990d5dca9049399ef,9/7/18 23:52,,2.0,False,False,2.0,8,14.0,11.0,1,58
35d5171772c911e9bcd6dca9049399ef,5/12/16 20:13,,58.0,True,True,346.0,91,95.0,93.0,395,906
35cda9f372c911e99594dca9049399ef,6/16/14 21:40,,23.0,False,True,143.0,62,120.0,125.0,35,1602
35ca2da672c911e9ba8fdca9049399ef,8/31/14 18:07,,44.0,True,False,45.0,46,238.0,229.0,10,1526
35d3070072c911e9aad1dca9049399ef,10/30/18 3:35,20.0,6.0,True,False,15.0,6,53.0,45.0,2,5
35cb5fee72c911e98917dca9049399ef,9/25/18 22:29,,10.0,False,False,84.0,34,281.0,270.0,14,40
35d4930c72c911e9847fdca9049399ef,7/5/18 12:40,,30.0,True,False,284.0,42,521.0,462.0,11,122
35d0c25e72c911e9a116dca9049399ef,1/19/16 2:52,,13.0,False,True,25.0,52,302.0,292.0,42,1020
35caabdc72c911e9ab72dca9049399ef,7/15/16 3:09,50.0,33.0,False,False,114.0,11,80.0,78.0,7,842
35ca282e72c911e98ad3dca9049399ef,4/16/18 15:38,,36.0,False,False,0.0,1,,,0,202
35d4fd4572c911e9b5c8dca9049399ef,11/1/18 19:28,,12.0,True,False,17.0,3,15.0,15.0,1,3
35cdbc1e72c911e99237dca9049399ef,6/4/14 21:26,,38.0,True,False,160.0,10,43.0,41.0,1,1614
35ce888a72c911e98de9dca9049399ef,3/17/16 16:31,,31.0,True,False,72.0,3,40.0,42.0,3,962
35d2350072c911e98299dca9049399ef,11/1/18 11:54,,3.0,True,False,6.0,4,42.0,41.0,4,3
35d4ceb372c911e99aefdca9049399ef,1/14/16 9:26,,32.0,False,False,143.0,14,41.0,41.0,2,1025
35d682fd72c911e9a298dca9049399ef,10/7/18 15:11,,10.0,True,True,64.0,28,411.0,399.0,27,28
35d786f372c911e98eb2dca9049399ef,4/27/14 14:02,10.0,18.0,False,False,43.0,5,7.0,6.0,1,1652
35d230e672c911e9803adca9049399ef,8/29/17 21:19,,83.0,True,False,388.0,87,329.0,270.0,204,432
35d32d6672c911e9ade3dca9049399ef,5/22/18 4:12,,11.0,False,False,76.0,14,194.0,193.0,15,166
35cab94c72c911e99a10dca9049399ef,1/4/14 17:38,,58.0,True,True,608.0,95,1531.0,1536.0,1268,1765
35d414a372c911e9bcd8dca9049399ef,6/30/17 19:05,,31.0,True,False,,3,3.0,2.0,1,492
35d66d0072c911e9a3f3dca9049399ef,2/9/14 8:02,30.0,50.0,True,False,124.0,46,136.0,102.0,3,1729
35ced0c272c911e99f44dca9049399ef,6/9/18 9:12,,19.0,False,True,169.0,95,1430.0,1402.0,148,148
35d42ff372c911e98dcfdca9049399ef,11/1/18 8:11,,3.0,False,False,6.0,4,42.0,41.0,4,3
35cfcfd772c911e990aadca9049399ef,3/11/18 13:22,20.0,3.0,False,True,6.0,3,1.0,0.0,0,238
35d637d472c911e9a815dca9049399ef,2/1/14 18:43,30.0,38.0,False,True,176.0,91,464.0,416.0,48,1737
35d4014572c911e9acfbdca9049399ef,4/13/17 6:17,20.0,25.0,True,True,115.0,89,193.0,188.0,314,570
35cf479772c911e98e5bdca9049399ef,10/25/14 23:43,,50.0,True,True,101.0,64,258.0,227.0,22,1471
35d52d6372c911e986a1dca9049399ef,9/19/17 13:41,,25.0,False,False,120.0,6,23.0,18.0,3,411
35cecc0772c911e99a9adca9049399ef,10/25/18 18:58,,8.0,False,False,47.0,11,369.0,368.0,11,10
35d5fd7a72c911e98c33dca9049399ef,12/2/16 1:47,,83.0,True,False,173.0,17,67.0,64.0,2,702
35d683c572c911e9a541dca9049399ef,9/18/17 8:52,20.0,14.0,False,False,101.0,95,198.0,191.0,413,412
35d2692672c911e9b12ddca9049399ef,3/10/18 22:34,50.0,34.0,True,True,135.0,51,681.0,610.0,49,239
35cdf20572c911e9a184dca9049399ef,11/22/16 15:16,30.0,27.0,True,False,60.0,9,42.0,40.0,5,712
35d2d1f372c911e9842bdca9049399ef,2/16/17 1:50,20.0,64.0,False,False,144.0,85,205.0,195.0,33,626
35d34c0572c911e9806ddca9049399ef,3/31/15 7:47,,32.0,True,False,63.0,21,140.0,135.0,6,1314
35d0bcca72c911e9b6e4dca9049399ef,1/7/16 0:52,,69.0,True,True,330.0,91,323.0,305.0,999,1032
35cbc37572c911e99289dca9049399ef,9/10/18 0:53,20.0,6.0,False,True,29.0,45,222.0,202.0,13,55
35cd86fd72c911e9a514dca9049399ef,4/17/14 11:51,,10.0,False,False,28.0,2,23.0,22.0,1,1662
35cc7a1772c911e9995fdca9049399ef,9/13/18 11:38,30.0,25.0,True,False,40.0,14,44.0,34.0,2,52
35ce18c772c911e980fddca9049399ef,9/30/17 19:28,,11.0,False,False,42.0,30,88.0,84.0,4,400
35d2f1ab72c911e9a34adca9049399ef,8/20/18 14:44,,15.0,True,False,59.0,75,432.0,383.0,65,76
35d2bc8c72c911e9bf9edca9049399ef,12/26/17 17:36,10.0,16.0,False,True,126.0,81,383.0,380.0,310,313
35ca543d72c911e9b705dca9049399ef,4/5/18 21:28,,64.0,False,False,,95,806.0,715.0,142,213
35cc752872c911e9b0a6dca9049399ef,6/9/18 15:58,,2.0,False,False,,3,3.0,0.0,0,148
35d4e70072c911e98a2fdca9049399ef,1/16/18 19:04,,11.0,True,False,76.0,82,139.0,130.0,261,292
35d30c4572c911e9a3dedca9049399ef,9/17/18 10:03,10.0,18.0,False,False,27.0,44,151.0,142.0,27,48
35d1a7f372c911e98c71dca9049399ef,9/8/18 16:43,,12.0,False,False,104.0,57,668.0,666.0,50,57
35caa88072c911e98aa9dca9049399ef,9/6/18 19:31,20.0,3.0,False,False,7.0,20,44.0,42.0,3,59
35ca2f0572c911e996afdca9049399ef,12/6/17 0:00,30.0,41.0,False,True,164.0,92,307.0,288.0,326,333
35d498ae72c911e99f63dca9049399ef,2/19/18 18:58,30.0,34.0,True,True,210.0,52,235.0,223.0,23,258
35cb90c272c911e99413dca9049399ef,1/30/16 22:48,,62.0,True,True,187.0,66,51.0,48.0,917,1009
35d279d472c911e9ac6bdca9049399ef,3/8/18 13:05,10.0,32.0,False,False,116.0,35,58.0,54.0,3,241
35cba62372c911e9a401dca9049399ef,3/20/14 20:23,,34.0,True,False,126.0,1,8.0,7.0,1,1690
35d0253072c911e9bc49dca9049399ef,4/19/18 9:33,30.0,50.0,True,False,83.0,35,92.0,87.0,2,199
35d2613872c911e99934dca9049399ef,9/18/18 18:40,30.0,11.0,True,True,61.0,46,479.0,446.0,40,47
35d2f2b872c911e9bbaadca9049399ef,4/24/17 6:36,,17.0,True,False,50.0,1,,,0,559
35d1bba172c911e99285dca9049399ef,6/14/18 21:34,30.0,38.0,False,True,68.0,75,363.0,334.0,32,143
35d5085c72c911e9b824dca9049399ef,9/9/17 15:54,10.0,41.0,False,True,145.0,86,139.0,109.0,387,421
35d698e872c911e9b2b4dca9049399ef,2/23/16 9:55,10.0,32.0,False,False,98.0,30,33.0,31.0,116,985
35d19fbd72c911e9978adca9049399ef,10/24/16 18:25,50.0,16.0,False,False,80.0,72,548.0,461.0,72,741
35d0029472c911e99794dca9049399ef,1/22/18 5:27,,17.0,False,False,57.0,24,77.0,64.0,3,286
35d0876372c911e98a51dca9049399ef,3/21/18 15:02,,21.0,True,False,143.0,93,251.0,242.0,222,228
35cbee3d72c911e9b137dca9049399ef,9/28/18 18:40,50.0,6.0,False,False,27.0,30,383.0,362.0,37,37
35ce40ee72c911e9bbc9dca9049399ef,1/15/18 18:18,20.0,16.0,False,True,58.0,94,245.0,245.0,287,293
35d25a7572c911e9bbe3dca9049399ef,10/29/18 21:09,1.0,6.0,False,False,9.0,7,29.0,29.0,6,6
35d74d0572c911e9a47ddca9049399ef,12/3/17 17:40,,31.0,True,True,275.0,92,1906.0,1887.0,127,336
35cd654772c911e9b792dca9049399ef,10/1/18 5:01,30.0,2.0,False,False,2.0,10,13.0,11.0,2,34
35d745eb72c911e9a227dca9049399ef,10/18/18 22:38,,10.0,False,True,49.0,18,333.0,323.0,18,17
35d43a2672c911e98088dca9049399ef,4/20/14 7:09,50.0,22.0,False,False,154.0,94,507.0,464.0,99,1659
35d77ef072c911e9ada3dca9049399ef,8/22/18 2:10,,21.0,False,False,56.0,62,619.0,556.0,39,74
35d6293a72c911e9bab8dca9049399ef,2/1/15 6:09,,31.0,False,False,133.0,8,15.0,14.0,3,1372
35cc4bcc72c911e9a929dca9049399ef,9/5/18 15:44,10.0,2.0,False,False,2.0,7,10.0,5.0,2,60
35d221d172c911e99920dca9049399ef,10/23/18 22:01,,4.0,True,False,5.0,1,5.0,5.0,1,12
35d3a41172c911e9a75cdca9049399ef,9/19/14 1:28,,50.0,True,True,105.0,13,116.0,98.0,10,1507
35ca6e8772c911e9b885dca9049399ef,11/20/17 21:30,20.0,49.0,True,False,61.0,52,139.0,136.0,17,349
35d29f3572c911e98131dca9049399ef,8/21/16 10:09,,55.0,True,True,113.0,86,580.0,522.0,91,805
35ca345472c911e99abedca9049399ef,7/11/14 19:33,30.0,41.0,False,False,14.0,16,59.0,58.0,6,1577
35d70a4572c911e99e14dca9049399ef,11/1/16 21:32,20.0,19.0,True,False,136.0,95,502.0,438.0,326,733
35d777e872c911e9a48edca9049399ef,9/28/18 0:31,20.0,2.0,False,False,1.0,1,8.0,8.0,2,37
35d3a9f872c911e99d43dca9049399ef,5/2/17 10:45,20.0,43.0,False,False,20.0,15,36.0,35.0,1,551
35d3282172c911e9ba7bdca9049399ef,6/23/13 16:14,10.0,64.0,False,True,413.0,92,220.0,216.0,747,1960
35cabde672c911e99a6adca9049399ef,10/3/14 16:49,50.0,34.0,True,True,85.0,12,131.0,115.0,9,1493
35cddae672c911e9b135dca9049399ef,11/1/18 22:26,,2.0,False,False,9.0,4,79.0,76.0,3,3
35d1fa2b72c911e9b4d8dca9049399ef,9/7/17 17:11,,83.0,True,False,105.0,52,218.0,159.0,10,423
35d3d82372c911e9930cdca9049399ef,8/24/18 2:32,20.0,26.0,True,False,49.0,8,8.0,2.0,0,72
35d0f42372c911e99346dca9049399ef,10/26/16 10:13,30.0,31.0,False,False,273.0,92,207.0,261.0,134,739
35d0fa5972c911e98dbbdca9049399ef,4/30/18 2:30,,13.0,True,False,19.0,6,33.0,22.0,1,188
35d16ad972c911e9bb53dca9049399ef,4/21/16 4:04,20.0,31.0,True,False,164.0,94,198.0,189.0,548,927
35d734b072c911e9ad3cdca9049399ef,3/29/18 18:27,,2.0,False,False,,6,1.0,0.0,0,220
35ca2ba872c911e9a68bdca9049399ef,6/4/18 7:58,50.0,72.0,False,True,123.0,85,475.0,469.0,88,153
35d1e26b72c911e9bdfbdca9049399ef,8/19/18 18:06,,2.0,False,False,3.0,23,19.0,17.0,2,77
35d16f7572c911e9988cdca9049399ef,4/18/15 23:48,,75.0,True,False,351.0,77,223.0,238.0,58,1296
35cb8da372c911e9b938dca9049399ef,8/1/15 23:49,,35.0,True,True,234.0,95,668.0,602.0,1190,1191
35cbfb9972c911e99b95dca9049399ef,7/29/17 6:01,,58.0,False,False,75.0,31,106.0,96.0,3,463
35d75e4a72c911e99a46dca9049399ef,8/19/18 4:33,,12.0,False,False,43.0,27,95.0,88.0,5,77
35d71b6872c911e98a2bdca9049399ef,8/2/14 11:39,20.0,41.0,False,False,214.0,29,187.0,181.0,29,1555
35d69dde72c911e9a322dca9049399ef,12/17/17 18:03,,38.0,True,False,185.0,19,80.0,80.0,13,322
35d693ca72c911e99bdadca9049399ef,12/7/13 13:11,1.0,10.0,False,True,14.0,6,86.0,75.0,1,1793
35cd630572c911e980e8dca9049399ef,12/17/16 16:10,,64.0,False,False,211.0,83,240.0,235.0,640,687
35d75c1972c911e99b85dca9049399ef,10/13/18 0:47,20.0,2.0,False,False,1.0,6,8.0,5.0,1,22
35ce7eb072c911e98487dca9049399ef,10/17/18 20:40,,20.0,True,True,42.0,16,96.0,91.0,14,18
35d148b572c911e99db8dca9049399ef,1/24/16 9:28,,31.0,True,False,113.0,5,9.0,5.0,1,1015
35d54a9c72c911e98ea4dca9049399ef,6/16/17 5:00,,44.0,True,False,29.0,40,66.0,41.0,4,506
35ce148f72c911e9bfe5dca9049399ef,1/24/18 17:34,,31.0,True,False,118.0,39,197.0,186.0,18,284
35d5e68c72c911e9a5f9dca9049399ef,8/17/16 13:26,,34.0,False,False,142.0,2,17.0,7.0,1,809
35d6b63d72c911e994d0dca9049399ef,1/30/18 3:25,,43.0,False,False,21.0,8,45.0,33.0,2,278
35d3ce6172c911e9af16dca9049399ef,8/21/18 0:51,,6.0,False,False,35.0,28,151.0,133.0,4,75
35cbf2bd72c911e99c65dca9049399ef,6/3/12 14:35,,83.0,False,False,312.0,75,271.0,255.0,1331,2345
35ccf84072c911e98f4edca9049399ef,10/13/14 15:11,10.0,32.0,False,False,199.0,93,390.0,386.0,1461,1483
35ceb39472c911e99bd0dca9049399ef,1/12/16 20:01,10.0,33.0,True,True,180.0,94,157.0,139.0,712,1027
35d4a1e672c911e9a281dca9049399ef,5/20/15 20:37,20.0,34.0,False,True,213.0,94,585.0,575.0,552,1264
35cd939172c911e98c34dca9049399ef,12/21/17 14:06,,31.0,True,False,75.0,94,105.0,94.0,306,318
35d55a6e72c911e985dfdca9049399ef,8/31/14 14:25,,11.0,False,False,27.0,5,7.0,7.0,1,1526
35d3f94272c911e9b6fcdca9049399ef,6/16/15 21:19,,62.0,False,False,166.0,92,941.0,832.0,405,1237
35d09c7d72c911e9b980dca9049399ef,12/6/12 0:44,50.0,13.0,False,True,86.0,92,545.0,467.0,133,2159
35d051de72c911e9a0c6dca9049399ef,7/22/18 16:34,,20.0,True,False,10.0,17,41.0,40.0,4,105
35d10a5e72c911e9bb14dca9049399ef,6/30/18 13:52,,6.0,True,False,,9,48.0,39.0,1,127
35ccbe8f72c911e9bb9adca9049399ef,6/3/17 6:52,20.0,32.0,False,False,105.0,39,230.0,203.0,5,519
35d20a8072c911e9aa35dca9049399ef,9/18/18 17:03,20.0,15.0,False,True,71.0,34,622.0,582.0,28,47
35cadf8a72c911e98089dca9049399ef,9/30/17 14:33,50.0,4.0,True,True,4.0,6,23.0,14.0,1,400
35ceb20572c911e9be99dca9049399ef,10/8/18 8:33,50.0,24.0,False,True,85.0,28,408.0,387.0,28,27
35d065a372c911e99999dca9049399ef,9/7/18 16:32,30.0,22.0,True,False,42.0,34,98.0,85.0,12,58
35d2e83872c911e98ae3dca9049399ef,3/6/14 22:28,1.0,32.0,False,True,173.0,95,277.0,263.0,409,1704
35d081a672c911e9aa9bdca9049399ef,7/17/17 17:55,20.0,33.0,True,True,122.0,93,239.0,226.0,101,475
35d67ab572c911e9bee0dca9049399ef,11/1/18 21:08,50.0,2.0,False,False,1.0,2,16.0,12.0,1,3
35d60cfa72c911e9a4f4dca9049399ef,7/14/18 11:43,,42.0,True,True,115.0,94,544.0,523.0,114,113
35d272fd72c911e99b82dca9049399ef,3/25/18 4:00,20.0,21.0,True,False,120.0,85,322.0,306.0,38,224
35d1b77372c911e994a3dca9049399ef,4/27/17 23:18,,38.0,False,False,135.0,13,22.0,10.0,2,556
35cf7c3572c911e9b925dca9049399ef,9/8/15 22:12,,50.0,True,True,270.0,94,557.0,551.0,98,1153
35d5aa2672c911e9ab2edca9049399ef,10/11/18 18:43,,9.0,False,True,18.0,25,69.0,67.0,25,24
35ccaa9972c911e9b005dca9049399ef,10/9/17 17:35,,22.0,False,False,92.0,40,206.0,200.0,6,391
35d4b59e72c911e9ba49dca9049399ef,12/10/17 12:38,,34.0,False,True,99.0,75,370.0,362.0,28,329
35cbde9172c911e9b97bdca9049399ef,1/28/18 16:10,,42.0,False,True,61.0,60,132.0,121.0,34,280
35ced80572c911e9abb1dca9049399ef,7/16/18 19:06,,25.0,True,False,200.0,83,287.0,293.0,80,111
35d2ddf372c911e98aebdca9049399ef,8/8/13 19:31,,,,False,,1,1.0,0.0,0,1914
35caa50f72c911e99133dca9049399ef,12/17/14 3:01,,34.0,True,False,294.0,81,158.0,181.0,279,1418
35d0dbc272c911e9ac5edca9049399ef,8/30/18 15:32,,51.0,True,True,414.0,67,1531.0,1481.0,67,66
35ca369772c911e9810bdca9049399ef,2/8/14 14:44,10.0,38.0,False,True,137.0,94,101.0,100.0,604,1730
35d5630772c911e9a0d5dca9049399ef,12/22/14 14:37,,34.0,False,False,277.0,95,582.0,547.0,586,1413
35ce63ba72c911e9bdc9dca9049399ef,3/30/17 8:29,,64.0,False,False,161.0,95,558.0,548.0,380,584
35d0811972c911e98a08dca9049399ef,4/15/18 17:38,,58.0,False,False,205.0,42,180.0,177.0,6,203
35d4f1e672c911e98e40dca9049399ef,1/26/13 2:35,,26.0,False,False,67.0,3,4.0,4.0,0,2108
35cd914f72c911e985e0dca9049399ef,7/8/17 22:32,,34.0,False,True,300.0,95,1126.0,1047.0,157,484
35d5993372c911e9b9c2dca9049399ef,8/18/16 19:28,,31.0,True,True,141.0,16,104.0,103.0,15,808
35d3ddb072c911e99b39dca9049399ef,10/7/13 15:44,20.0,31.0,False,False,137.0,90,706.0,661.0,21,1854
35d2489c72c911e9a2b9dca9049399ef,8/21/14 1:33,,50.0,False,True,77.0,92,95.0,100.0,128,1536
35d6c94f72c911e9b924dca9049399ef,11/1/18 21:29,,3.0,True,False,2.0,1,7.0,7.0,1,3
35d289c272c911e9ae64dca9049399ef,3/1/18 21:34,,21.0,False,False,,22,50.0,50.0,1,248
35caf24072c911e9946edca9049399ef,10/28/17 12:14,30.0,41.0,False,True,104.0,93,530.0,512.0,119,372
35d4f52e72c911e9a3a4dca9049399ef,9/27/18 8:04,,4.0,False,False,16.0,11,123.0,119.0,2,38
35d33db872c911e986a6dca9049399ef,9/15/18 15:51,,3.0,False,False,11.0,25,70.0,69.0,6,50
35d33c3d72c911e9a1e4dca9049399ef,5/21/15 6:35,20.0,19.0,False,False,34.0,1,,,0,1263
35cb98dc72c911e9a28ddca9049399ef,1/13/17 12:08,,51.0,False,True,82.0,83,143.0,138.0,88,660
35d5bcf372c911e98387dca9049399ef,11/13/17 13:55,10.0,25.0,False,False,57.0,46,108.0,92.0,11,356
35ca88e672c911e98b95dca9049399ef,10/17/17 11:59,,7.0,False,True,40.0,75,435.0,378.0,29,383
35d14e4c72c911e98e09dca9049399ef,11/21/13 5:43,50.0,58.0,True,True,237.0,87,641.0,545.0,97,1809
35d46cc772c911e98d93dca9049399ef,11/27/14 23:36,,51.0,False,True,174.0,66,217.0,190.0,15,1438
35d7468a72c911e9816edca9049399ef,12/16/15 18:54,,33.0,True,False,226.0,82,208.0,132.0,51,1054
35d2e3e172c911e98d2edca9049399ef,10/14/18 17:49,,2.0,True,False,4.0,7,17.0,13.0,2,21
35d0334072c911e980f9dca9049399ef,10/7/18 18:53,30.0,11.0,False,True,45.0,29,292.0,290.0,28,28
35d1d56872c911e9a22bdca9049399ef,1/26/18 22:13,,21.0,True,False,102.0,95,504.0,496.0,277,282
35d551ae72c911e9a527dca9049399ef,9/3/17 15:14,20.0,1.0,True,False,0.0,1,1.0,0.0,0,427
35d08a7a72c911e99a79dca9049399ef,8/17/13 13:42,,31.0,True,False,260.0,94,659.0,626.0,532,1905
35d3f23072c911e9a500dca9049399ef,6/16/16 11:15,,23.0,True,False,108.0,7,82.0,79.0,3,871
35d06d6872c911e9b682dca9049399ef,2/5/15 11:47,,31.0,False,False,159.0,76,136.0,135.0,253,1368
35cb843a72c911e9a9c5dca9049399ef,7/30/16 13:21,10.0,34.0,True,True,159.0,94,348.0,304.0,96,827
35cc690c72c911e9842ddca9049399ef,3/25/18 21:03,,16.0,False,False,,6,,,0,224
35ce8fae72c911e993b9dca9049399ef,6/18/18 19:58,,31.0,True,True,65.0,87,271.0,258.0,126,139
35d026d472c911e9a72bdca9049399ef,8/23/16 5:19,,2.0,False,False,1.0,1,,,0,803
35cdcf5472c911e9bf49dca9049399ef,3/30/18 13:56,30.0,12.0,False,True,74.0,38,133.0,97.0,4,219
35d204c272c911e9b365dca9049399ef,5/8/18 13:20,30.0,18.0,True,True,106.0,91,292.0,278.0,173,180
35d1cae872c911e98085dca9049399ef,3/20/18 14:58,,64.0,True,False,533.0,92,831.0,847.0,60,229
35d1f26672c911e996d0dca9049399ef,10/12/17 8:11,50.0,17.0,True,False,60.0,37,230.0,183.0,10,388
35cb345972c911e981c2dca9049399ef,2/24/18 16:09,,34.0,True,True,177.0,86,331.0,322.0,47,253
35d50aa172c911e982d5dca9049399ef,10/26/18 12:38,,3.0,False,False,5.0,6,19.0,18.0,1,9
35d68aee72c911e98c29dca9049399ef,10/23/18 7:38,,10.0,True,False,33.0,6,110.0,107.0,2,12
35ce85de72c911e98339dca9049399ef,8/2/17 10:56,,28.0,True,False,88.0,11,33.0,33.0,7,459
35d4fa8772c911e9a212dca9049399ef,7/10/18 16:10,50.0,59.0,False,False,107.0,68,379.0,350.0,31,117
35cef15772c911e98f70dca9049399ef,10/23/18 12:51,20.0,5.0,False,False,26.0,13,341.0,300.0,13,12
35d4cb5772c911e9a3bedca9049399ef,7/18/17 10:25,20.0,17.0,False,False,110.0,91,302.0,207.0,58,474
35cbdc1472c911e99ab9dca9049399ef,9/24/18 21:41,,9.0,False,False,45.0,22,303.0,289.0,6,41
35d31bf872c911e9b41ddca9049399ef,6/22/18 17:10,50.0,35.0,True,False,60.0,95,837.0,632.0,86,135
35cca4dc72c911e9bcecdca9049399ef,9/11/18 0:40,10.0,3.0,False,False,3.0,8,15.0,11.0,3,54
35d727b572c911e98c8ddca9049399ef,8/12/18 13:18,,17.0,True,False,47.0,55,332.0,318.0,26,84
35d2289472c911e9836ddca9049399ef,3/30/16 14:59,50.0,64.0,False,True,318.0,95,986.0,954.0,196,949
35d3002872c911e99fd5dca9049399ef,9/1/18 22:23,,3.0,False,False,,62,488.0,486.0,53,64
35cd8c2672c911e9b4bbdca9049399ef,10/30/18 1:53,20.0,17.0,False,False,25.0,6,66.0,62.0,6,5
35d33bba72c911e9b80cdca9049399ef,6/27/16 19:49,,83.0,True,False,96.0,13,14.0,9.0,1,860
35d3eb2172c911e9b546dca9049399ef,10/14/18 16:38,,4.0,False,False,10.0,5,52.0,52.0,2,21
35d11fc772c911e99276dca9049399ef,7/2/17 10:50,30.0,58.0,True,True,289.0,95,969.0,905.0,400,490
35d6a38772c911e9ae7edca9049399ef,11/1/18 19:03,,5.0,False,False,11.0,2,43.0,42.0,2,3
35d6d3e372c911e9af8fdca9049399ef,9/16/18 22:01,,4.0,True,False,11.0,17,48.0,34.0,4,49
35cbb59c72c911e98a26dca9049399ef,7/24/18 17:41,,6.0,False,False,,32,174.0,156.0,26,103
35cbc9d472c911e990e5dca9049399ef,8/12/16 14:19,,59.0,False,False,49.0,38,60.0,54.0,10,814
35d5c3f072c911e9b259dca9049399ef,8/25/18 9:45,50.0,23.0,True,False,92.0,72,1252.0,1110.0,72,71
35cb03c072c911e9b991dca9049399ef,4/4/16 1:41,,34.0,True,True,140.0,83,97.0,95.0,193,944
35ca173872c911e99c50dca9049399ef,12/5/12 20:12,10.0,58.0,False,True,126.0,91,121.0,113.0,1158,2160
35d60bd972c911e9b6bcdca9049399ef,10/24/14 2:32,10.0,3.0,False,False,3.0,1,,,0,1472
35d1fe4572c911e9a146dca9049399ef,6/26/18 7:29,30.0,31.0,False,False,74.0,57,173.0,165.0,33,131
35d375f072c911e9b833dca9049399ef,3/10/17 3:51,,31.0,False,False,205.0,94,486.0,480.0,211,604
35cc00a372c911e9a075dca9049399ef,10/7/17 15:46,10.0,33.0,False,True,156.0,92,201.0,194.0,302,393
35cf9e6b72c911e99af2dca9049399ef,10/14/17 17:05,50.0,43.0,False,False,14.0,5,4.0,4.0,0,386
35d5df8c72c911e99726dca9049399ef,9/10/18 0:10,,28.0,True,True,175.0,55,435.0,421.0,55,55
35d71ae872c911e9b53fdca9049399ef,11/8/13 15:44,,29.0,False,False,135.0,95,243.0,226.0,837,1822
35d6670f72c911e99d84dca9049399ef,4/5/17 3:46,,38.0,False,False,,2,,,0,578
35cc62f572c911e9adfcdca9049399ef,8/18/13 6:29,,14.0,False,False,4.0,5,23.0,23.0,1,1904
35cc577072c911e9a0e8dca9049399ef,7/15/16 1:30,,55.0,True,False,144.0,87,288.0,273.0,517,842
35cc2d6672c911e9950adca9049399ef,8/18/17 5:29,,19.0,True,False,31.0,54,126.0,112.0,7,443
35cb6a5472c911e9a66cdca9049399ef,8/2/16 18:36,20.0,35.0,True,True,320.0,94,988.0,911.0,504,824
35d5d1e172c911e98e77dca9049399ef,12/15/17 23:31,30.0,16.0,True,False,23.0,12,53.0,40.0,2,324
35cd4c8f72c911e984e2dca9049399ef,9/29/18 22:06,30.0,31.0,True,False,112.0,35,459.0,435.0,35,36
35d1742672c911e9af03dca9049399ef,7/7/18 15:21,,11.0,False,False,73.0,95,315.0,283.0,120,120
35d6299472c911e99880dca9049399ef,10/3/16 9:31,30.0,31.0,False,True,154.0,77,214.0,189.0,78,762
35d6a47872c911e99597dca9049399ef,7/9/18 6:08,50.0,29.0,True,False,50.0,50,206.0,141.0,5,118
35ca54e672c911e9a786dca9049399ef,2/20/15 6:36,,31.0,False,True,83.0,88,84.0,89.0,150,1353
35d10efa72c911e9aa3ddca9049399ef,5/2/17 20:41,,65.0,False,False,142.0,35,536.0,528.0,3,551
35d2c91472c911e9a6c2dca9049399ef,5/11/18 15:39,,20.0,True,False,77.0,14,32.0,32.0,2,177
35d4caca72c911e987c6dca9049399ef,1/22/14 12:27,,31.0,False,False,129.0,4,25.0,25.0,4,1747
35d6040a72c911e9affcdca9049399ef,8/25/18 13:24,,26.0,True,False,61.0,28,270.0,242.0,4,71
35d49e3a72c911e9bdc3dca9049399ef,9/7/18 12:58,20.0,24.0,True,False,68.0,36,277.0,248.0,9,58
35cd564772c911e9958fdca9049399ef,3/12/18 5:48,50.0,57.0,False,True,333.0,90,1655.0,1576.0,37,237
35d4321972c911e9a977dca9049399ef,4/2/15 14:24,,28.0,False,False,,86,365.0,358.0,78,1312
35cada1172c911e98c05dca9049399ef,6/1/13 23:45,,12.0,False,True,76.0,32,86.0,89.0,16,1982
35cbf49c72c911e9a1dbdca9049399ef,9/9/17 1:56,10.0,3.0,False,True,8.0,35,63.0,48.0,9,421
35d6c75972c911e9b929dca9049399ef,11/2/18 0:53,30.0,4.0,False,False,7.0,3,32.0,31.0,3,2
35d25b7a72c911e98c8ddca9049399ef,2/22/16 3:54,,67.0,True,False,93.0,7,61.0,40.0,2,986
35d53c1472c911e9afa2dca9049399ef,5/24/18 19:32,,11.0,False,False,16.0,11,80.0,65.0,3,164
35d558de72c911e98c23dca9049399ef,11/30/16 21:04,,31.0,True,False,128.0,65,164.0,159.0,2,704
35d5da1772c911e991abdca9049399ef,4/4/18 14:56,20.0,43.0,False,True,231.0,86,422.0,392.0,172,214
35cee6e872c911e9a130dca9049399ef,5/2/18 13:00,30.0,4.0,False,True,24.0,8,60.0,40.0,4,186
35cefed972c911e9bcd7dca9049399ef,8/16/14 10:23,,4.0,False,False,25.0,86,197.0,197.0,11,1541
35d3ca8272c911e98060dca9049399ef,3/15/18 3:20,,12.0,False,False,58.0,7,54.0,52.0,3,234
35d584c772c911e9b414dca9049399ef,11/1/18 9:06,20.0,15.0,True,False,22.0,3,7.0,5.0,1,3
35d1828f72c911e99de7dca9049399ef,12/24/14 21:03,,31.0,False,False,235.0,94,188.0,198.0,86,1411
